날짜,시가,고가,저가,종가,거래량,등락률
2024-04-29,107200,108600,103400,105600,480793,-0.9380863039399625
2024-04-30,104700,107000,103600,104600,380874,-0.946969696969697
2024-05-02,104300,114300,103100,112500,1420146,7.552581261950286
2024-05-03,111800,121100,111000,116600,1511501,3.644444444444445
2024-05-07,119700,120800,114400,117000,653702,0.34305317324185247
2024-05-08,117100,117100,108800,112000,884500,-4.273504273504273
2024-05-09,112000,115300,110900,111600,522539,-0.35714285714285715
2024-05-10,112200,116700,110900,114100,578144,2.240143369175627
2024-05-13,116000,117600,108400,111800,684283,-2.0157756354075373
2024-05-14,111900,114700,111500,111700,383561,-0.08944543828264759
2024-05-16,113300,118000,110500,111000,948662,-0.6266786034019696
2024-05-17,107200,116800,105500,112300,1317598,1.1711711711711712
2024-05-20,111300,114900,110400,113600,549316,1.157613535173642
2024-05-21,114500,116300,112600,115500,511763,1.6725352112676055
2024-05-22,119700,122400,117000,117400,1012550,1.645021645021645
2024-05-23,116300,117800,112800,113500,457708,-3.321976149914821
2024-05-24,111400,115400,107100,114500,674623,0.881057268722467
2024-05-27,112600,113200,107100,107100,836650,-6.462882096069869
2024-05-28,107200,109900,104900,105500,555815,-1.4939309056956116
2024-05-29,105500,105800,100500,100900,629990,-4.360189573459715
2024-05-30,99800,104000,99200,103000,384386,2.0812685827552033
2024-05-31,107200,120400,105400,119300,1773703,15.825242718446603
2024-06-03,117800,124800,115500,123800,1162397,3.7720033528918693
2024-06-04,124800,128500,122800,126500,972468,2.1809369951534734
2024-06-05,126500,126500,122700,124500,386230,-1.5810276679841897
2024-06-07,124000,128900,122300,127000,647701,2.0080321285140563
2024-06-10,126300,127400,118900,121500,572242,-4.330708661417323
2024-06-11,122000,130900,118600,123500,1062574,1.646090534979424
2024-06-12,124400,130500,122400,128800,755760,4.291497975708502
2024-06-13,132300,134900,126000,128400,972067,-0.3105590062111801
2024-06-14,127800,129600,123000,123000,461485,-4.205607476635514
2024-06-17,126200,129900,120200,121800,1226310,-0.975609756097561
2024-06-18,120900,149500,120800,141500,3317004,16.174055829228244
2024-06-19,150500,164700,148200,163800,5125530,15.75971731448763
2024-06-20,161600,165900,158100,163400,1622324,-0.2442002442002442
2024-06-21,164600,167000,155900,158500,1006621,-2.998776009791922
2024-06-24,157900,161300,138600,144700,2777528,-8.706624605678233
2024-06-25,147300,150200,141800,148100,1092355,2.349689011748445
2024-06-26,147700,150500,142500,143500,864481,-3.1060094530722484
2024-06-27,143300,145000,139300,142000,616685,-1.0452961672473868
2024-06-28,144700,151800,143000,146100,2054288,2.887323943661972
2024-07-01,151300,158100,149600,153200,1732770,4.85968514715948
2024-07-02,156000,168800,146100,166800,2399963,8.87728459530026
2024-07-03,162500,187600,161500,181800,3977964,8.992805755395683
2024-07-04,179000,189100,175000,181800,1927799,0.0
2024-07-05,186900,203000,184000,196700,3096305,8.195819581958196
2024-07-08,196700,198300,186600,194500,1298057,-1.1184544992374175
2024-07-09,192000,212000,191800,209000,1641901,7.455012853470437
2024-07-10,218500,230000,210000,214000,2436362,2.3923444976076556
2024-07-11,212000,221000,203500,206000,1418297,-3.7383177570093453
2024-07-12,203000,209000,192500,199000,1459813,-3.3980582524271843
2024-07-15,203000,203000,190100,198000,1070251,-0.5025125628140703
2024-07-16,206000,229500,192600,195200,4245048,-1.4141414141414141
2024-07-17,196200,209000,187400,189000,1888595,-3.1762295081967213
2024-07-18,183000,192000,182600,185400,951009,-1.9047619047619049
2024-07-19,183400,195000,181300,192400,1080628,3.7756202804746493
2024-07-22,194100,194400,175900,185500,1246888,-3.5862785862785866
2024-07-23,186700,192500,185200,187000,762998,0.8086253369272237
2024-07-24,187000,189100,181000,185200,558665,-0.9625668449197862
2024-07-25,180500,183900,174000,174000,798179,-6.047516198704104
2024-07-26,174900,180700,169000,176900,873619,1.6666666666666667
2024-07-29,180600,187200,178900,184000,696258,4.013566986998304
2024-07-30,185400,186000,181000,182800,348141,-0.6521739130434783
2024-07-31,181700,186400,179400,182700,380992,-0.05470459518599562
2024-08-01,183000,184800,181100,182400,286441,-0.16420361247947454
2024-08-02,178200,182100,174900,179500,448697,-1.5899122807017545
2024-08-05,172000,174900,145500,152600,1402435,-14.986072423398328
2024-08-06,158400,164800,154900,159300,780814,4.3905635648754915
2024-08-07,156500,170500,156300,166300,694442,4.394224733207784
2024-08-08,162500,165500,156400,162500,549089,-2.285027059530968
2024-08-09,170000,172000,162900,163800,426848,0.8
2024-08-12,167000,168300,159600,159700,361912,-2.503052503052503
2024-08-13,160000,160100,150700,151700,512974,-5.009392611145898
2024-08-14,154000,156000,150000,151300,382959,-0.26367831245880025
2024-08-16,153900,168000,151900,166000,672773,9.715796430931924
2024-08-19,165300,168900,155100,155100,472192,-6.566265060240964
2024-08-20,157400,158300,148700,152000,509621,-1.9987105093488073
2024-08-21,152000,155400,145500,146000,495783,-3.9473684210526314
2024-08-22,145000,147700,140700,143800,520278,-1.5068493150684932
2024-08-23,142000,148800,138400,147400,653846,2.5034770514603615
2024-08-26,146600,151000,145000,146700,327171,-0.47489823609226595
2024-08-27,145900,156900,145500,155100,618692,5.725971370143149
2024-08-28,155400,157200,151200,151500,369492,-2.321083172147002
2024-08-29,151600,155400,149800,150200,402156,-0.8580858085808581
2024-08-30,150900,159100,150400,158000,536345,5.193075898801598
2024-09-02,162800,162800,155800,158700,435552,0.44303797468354433
2024-09-03,158700,160000,151500,152200,360647,-4.095778197857593
2024-09-04,144600,148100,141600,142900,628556,-6.110381077529566
2024-09-05,144000,150900,141500,141700,493925,-0.8397480755773268
2024-09-06,140000,140900,128400,132500,802488,-6.492589978828511
2024-09-09,127500,136100,127500,134000,377599,1.1320754716981132
2024-09-10,134300,135800,129900,130300,250449,-2.7611940298507465
2024-09-11,129200,135300,127900,128500,362853,-1.3814274750575595
2024-09-12,130400,134900,128500,132400,397173,3.035019455252918
2024-09-13,134400,134600,130700,131800,187765,-0.4531722054380665
2024-09-19,134100,137000,131000,133900,299083,1.5933232169954477
2024-09-20,135300,142300,132800,139100,447440,3.8834951456310676
2024-09-23,142500,146700,138000,143900,357999,3.4507548526240113
2024-09-24,145000,147800,138900,140200,348544,-2.571230020847811
2024-09-25,140000,141000,131100,131300,523127,-6.348074179743223
2024-09-26,133400,141500,131900,140600,446863,7.0830159939070825
2024-09-27,142200,144800,136600,136600,263544,-2.844950213371266
2024-09-30,135500,145000,132300,139600,424476,2.1961932650073206
2024-10-02,137700,141000,134000,138100,229831,-1.0744985673352434
2024-10-04,138000,144300,137000,143300,280776,3.7653874004344683
2024-10-07,143300,143600,138800,139800,256469,-2.4424284717376135
2024-10-08,140600,149300,122800,131500,1889997,-5.9370529327610875
2024-10-10,134400,138900,132200,138200,777289,5.095057034220532
2024-10-11,138900,148900,138100,146200,688433,5.788712011577424
2024-10-14,147000,148500,141100,141700,352645,-3.0779753761969904
2024-10-15,139000,145500,139000,144100,372751,1.6937191249117856
2024-10-16,143800,143800,138300,138300,282377,-4.02498265093685
2024-10-17,138900,147300,131000,142000,716725,2.675343456254519
2024-10-18,140000,142300,134000,135800,423846,-4.366197183098591
2024-10-21,135800,137900,131800,133800,306320,-1.4727540500736376
2024-10-22,136100,138800,130900,133500,441069,-0.2242152466367713
2024-10-23,138000,138000,126300,128300,511657,-3.895131086142322
2024-10-24,126500,128200,123500,124200,340228,-3.195635229929852
2024-10-25,123700,130500,122300,125900,379436,1.3687600644122384
2024-10-28,126500,135300,126400,131900,433853,4.765687053216839
2024-10-29,132200,132300,128200,130200,216809,-1.288855193328279
2024-10-30,129000,131200,126800,127400,177621,-2.1505376344086025
2024-10-31,127800,135300,125400,135300,354695,6.200941915227629
2024-11-01,137800,142800,135500,138700,568929,2.5129342202512936
2024-11-04,137400,147700,135400,145500,402823,4.902667627974044
2024-11-05,145500,148500,143100,146500,256679,0.6872852233676976
2024-11-06,146400,148500,140400,141700,302433,-3.2764505119453924
2024-11-07,142400,142400,133800,137000,304049,-3.3168666196189136
2024-11-08,137700,140500,135500,135600,197531,-1.0218978102189782
2024-11-11,134300,135400,130000,133800,307550,-1.3274336283185841
2024-11-12,132200,134900,127300,129600,355662,-3.1390134529147984
2024-11-13,129200,129300,116700,116700,597621,-9.953703703703704
2024-11-14,117000,121500,107500,108400,567038,-7.112253641816624
2024-11-15,108000,117600,106000,116500,484433,7.472324723247232
2024-11-18,115100,117100,112000,114300,265614,-1.888412017167382
2024-11-19,113500,118700,111600,112000,232316,-2.012248468941382
2024-11-20,112000,118700,111600,115700,234156,3.303571428571429
2024-11-21,117600,117700,112800,113300,187680,-2.0743301642178045
2024-11-22,112500,114900,108700,109800,310367,-3.089143865842895
2024-11-25,111300,112400,109300,111800,248024,1.8214936247723135
2024-11-26,113200,113200,103500,104800,424135,-6.261180679785331
2024-11-27,103000,106700,98300,104000,514242,-0.7633587786259541
2024-11-28,103400,107300,103300,103600,243894,-0.38461538461538464
2024-11-29,103700,103800,98500,99500,450942,-3.9575289575289574
2024-12-02,99500,100800,96600,98600,350804,-0.9045226130653266
2024-12-03,98600,103400,98600,101700,287672,3.1440162271805274
2024-12-04,100000,101000,95400,97500,372404,-4.129793510324483
2024-12-05,98700,99100,94800,97900,259055,0.41025641025641024
2024-12-06,97500,97900,92600,96000,260634,-1.940755873340143
2024-12-09,92800,93000,88200,88500,417174,-7.8125
2024-12-10,89300,99000,89300,98000,373702,10.734463276836157
2024-12-11,98800,102400,97500,98000,250727,0.0
2024-12-12,98500,103400,98500,100600,338413,2.6530612244897958
2024-12-13,101100,104400,100800,102000,198005,1.3916500994035785
2024-12-16,103800,105200,102200,104200,161222,2.156862745098039
2024-12-17,104200,119600,102700,113900,834624,9.309021113243762
2024-12-18,113100,121700,111500,120100,567531,5.443371378402107
2024-12-19,116000,119300,110600,114100,487340,-4.995836802664446
2024-12-20,114000,120500,113600,118100,399374,3.5056967572304996
2024-12-23,151000,153500,145000,153500,1020469,29.974597798475866
2024-12-24,163900,166300,138800,141000,2146239,-8.143322475570033
2024-12-26,141800,155300,138600,153800,1282200,9.078014184397164
2024-12-27,152000,158600,146300,147000,770503,-4.421326397919375
2024-12-30,146500,152300,144700,148500,461294,1.0204081632653061
2025-01-02,149000,152500,146800,150800,318717,1.5488215488215489
2025-01-03,150500,162700,150100,155400,648153,3.050397877984085
2025-01-06,153900,157300,150500,156300,333471,0.5791505791505791
2025-01-07,154700,162700,153500,160500,428410,2.6871401151631478
2025-01-08,159500,165200,158500,159900,400435,-0.3738317757009346
2025-01-09,160000,172900,155600,169700,679859,6.1288305190744214
2025-01-10,168200,169600,158400,160800,482716,-5.244549204478491
2025-01-13,159000,165400,158000,162700,324104,1.181592039800995
2025-01-14,164500,167000,161500,163500,280767,0.4917025199754148
2025-01-15,162200,163300,154700,156900,389448,-4.036697247706423
2025-01-16,159600,178000,159500,171500,978380,9.305289993626515
2025-01-17,172000,177000,167900,168800,384858,-1.574344023323615
2025-01-20,169500,174700,166800,172200,336947,2.014218009478673
2025-01-21,172200,177000,160500,163600,582143,-4.994192799070848
2025-01-22,169600,174800,162500,170700,941021,4.3398533007334965
2025-01-23,169700,176000,167500,173000,420755,1.3473930872876392
2025-01-24,174000,177300,170700,172000,450591,-0.5780346820809248
2025-01-31,175000,184300,174600,184000,601031,6.976744186046512
2025-02-03,177000,177900,168200,170800,612032,-7.173913043478261
2025-02-04,174900,175900,162000,166000,442344,-2.810304449648712
2025-02-05,192900,211000,186000,202000,2333599,21.686746987951807
2025-02-06,202000,212500,197000,211000,868927,4.455445544554455
2025-02-07,207500,210500,197700,201000,740621,-4.739336492890995
2025-02-10,197100,198600,185600,187300,748589,-6.8159203980099505
2025-02-11,189300,189500,181700,182700,410529,-2.4559530165509877
2025-02-12,186000,188500,179900,180200,433644,-1.3683634373289546
2025-02-13,180300,184100,178500,180200,364952,0.0
2025-02-14,181300,183400,171300,175200,550392,-2.774694783573807
2025-02-17,172900,184300,171300,181100,439052,3.3675799086757987
2025-02-18,184900,184900,176100,179500,330166,-0.8834897846493651
2025-02-19,180200,184200,177200,181000,293858,0.8356545961002786
2025-02-20,180900,183900,176300,180900,239690,-0.05524861878453039
2025-02-21,179700,183400,177300,179900,210025,-0.552791597567717
2025-02-24,179700,188900,176800,187000,479944,3.9466370205669814
2025-02-25,185900,198500,184200,197000,506496,5.347593582887701
2025-02-26,197000,198700,189300,190400,416248,-3.3502538071065993
2025-02-27,190400,195200,188600,188800,227110,-0.8403361344537815
2025-02-28,185200,191600,185000,185600,275344,-1.694915254237288
2025-03-04,182200,183900,175500,181600,294140,-2.1551724137931036
2025-03-05,181800,197500,181800,192900,486522,6.222466960352422
2025-03-06,192900,200000,191700,195100,487431,1.1404872991187145
2025-03-07,194600,204000,190600,194500,445635,-0.3075345976422348
2025-03-10,194400,199700,190600,194300,244622,-0.10282776349614395
2025-03-11,188900,195600,186400,194000,333891,-0.1544004117344313
2025-03-12,194000,197400,192700,193100,185149,-0.4639175257731959
2025-03-13,193100,201500,185500,188100,617908,-2.589331952356292
2025-03-14,188000,197400,185600,191400,375060,1.7543859649122806
2025-03-17,191500,194900,190100,190800,217276,-0.3134796238244514
2025-03-18,190800,194500,188600,188600,253378,-1.1530398322851152
2025-03-19,189300,190500,180400,180500,407144,-4.294803817603393
2025-03-20,180500,182000,172100,175400,410881,-2.8254847645429364
2025-03-21,174700,188800,172900,188800,461872,7.639680729760548
2025-03-24,189000,195600,187500,192100,191009,1.7478813559322033
2025-03-25,192200,193900,184700,185100,157971,-3.643935450286309
2025-03-26,185700,191200,178900,182600,253349,-1.3506212857914641
2025-03-27,181000,187000,179000,180000,122637,-1.4238773274917853
2025-03-28,177400,179000,166300,169000,353492,-6.111111111111111
2025-03-31,163400,172000,156900,165000,405394,-2.366863905325444
2025-04-01,168800,175000,165000,174100,184065,5.515151515151516
2025-04-02,174900,180500,170800,175100,212624,0.5743825387708213
2025-04-03,170200,183500,170200,183400,173327,4.7401484865790975
2025-04-04,181800,191000,178000,185700,385891,1.2540894220283534
2025-04-07,182000,184600,178600,178600,190742,-3.8233710285406572
2025-04-08,185000,189300,157900,166800,1059177,-6.606942889137738
2025-04-09,164200,169200,145100,146400,707729,-12.23021582733813
2025-04-10,156000,159300,151500,156600,326907,6.967213114754098
2025-04-11,152200,162900,150500,157200,282408,0.38314176245210724
2025-04-14,157000,157000,150700,154000,233689,-2.035623409669211
2025-04-15,155700,157900,153000,156300,166213,1.4935064935064934
2025-04-16,155100,156500,149600,150000,172666,-4.030710172744722
2025-04-17,149300,153000,149000,149800,112198,-0.13333333333333333
2025-04-18,159700,160800,151000,153600,246088,2.53671562082777
2025-04-21,152000,152200,144200,144300,256890,-6.0546875
2025-04-22,140500,143900,136100,140000,357858,-2.9799029799029797
2025-04-23,140500,142900,140150,141800,147106,1.2857142857142856
2025-04-24,143000,150800,140500,141000,236693,-0.5641748942172073
2025-04-25,141700,146500,141700,143200,154221,1.5602836879432624
2025-04-28,142400,142500,138200,139000,145964,-2.9329608938547485
2025-04-29,139700,143800,139400,143700,122678,3.381294964028777
2025-04-30,145000,146400,139200,140700,136538,-2.0876826722338206
2025-05-02,139800,143000,139000,142000,102636,0.9239516702203269
2025-05-07,140500,140500,133300,137900,172765,-2.887323943661972
2025-05-08,139000,143700,138500,140900,135154,2.1754894851341553
2025-05-09,141900,142000,137700,139500,89451,-0.99361249112846
2025-05-12,139300,139700,135600,136400,89190,-2.2222222222222223
2025-05-13,136800,153600,136800,148000,408513,8.504398826979472
2025-05-14,145700,152000,143200,150000,164149,1.3513513513513513
2025-05-15,149100,153700,145100,151000,147334,0.6666666666666667
2025-05-16,151500,151500,146700,148000,120068,-1.9867549668874174
2025-05-19,146400,147100,136400,139300,270175,-5.878378378378379
2025-05-20,138500,139300,127600,130900,400368,-6.030150753768844
2025-05-21,130900,140500,130900,137600,257812,5.118411000763942
2025-05-22,139200,143300,137200,143200,154924,4.069767441860465
2025-05-23,145700,148900,144500,146500,124781,2.304469273743017
2025-05-26,151400,154600,149300,151800,154028,3.6177474402730376
2025-05-27,151000,154000,149800,153800,98426,1.3175230566534915
2025-05-28,156000,156500,147900,149300,143757,-2.9258777633289985
2025-05-29,149800,149800,145800,147100,93214,-1.4735432016075016
2025-05-30,148100,149800,146000,146500,89554,-0.4078857919782461
2025-06-02,145700,147800,143700,146000,84379,-0.3412969283276451
2025-06-04,147700,150100,144200,145200,112248,-0.547945205479452
2025-06-05,157800,163000,150300,152100,457129,4.75206611570248
2025-06-09,153100,158700,150600,153700,161914,1.051939513477975
2025-06-10,154400,156600,151000,154800,138617,0.715679895901106
2025-06-11,155900,170600,155800,163900,401046,5.8785529715762275
2025-06-12,164100,172100,162100,169000,296678,3.111653447223917
2025-06-13,168000,170400,157800,161400,296199,-4.497041420118343
2025-06-16,161500,166300,158800,162000,154427,0.37174721189591076
2025-06-17,168300,172300,164800,165500,222970,2.1604938271604937
2025-06-18,163400,164800,160000,160500,139308,-3.0211480362537766
2025-06-19,161500,163200,159300,161200,86561,0.43613707165109034
2025-06-20,162800,171400,161600,168600,243559,4.590570719602978
2025-06-23,172600,173200,165300,166400,200130,-1.3048635824436536
2025-06-24,169500,171600,166100,166600,114285,0.1201923076923077
2025-06-25,169800,175500,155600,156500,397061,-6.062424969987995
2025-06-26,157000,157000,148600,151900,165635,-2.939297124600639
2025-06-27,154900,155000,150500,152200,99954,0.19749835418038184
2025-06-30,150600,151600,147000,147300,124846,-3.2194480946123525
2025-07-01,147300,149000,144000,144400,138386,-1.9687712152070607
2025-07-02,144700,162400,140000,154600,1016270,7.063711911357341
2025-07-03,154100,161100,152300,154800,193411,0.129366106080207
2025-07-04,154100,154400,147900,150800,163668,-2.5839793281653747
2025-07-07,152100,156300,150800,154200,134625,2.2546419098143233
2025-07-08,154300,160500,153100,158000,155765,2.4643320363164722
2025-07-09,158400,167200,158400,163600,214243,3.5443037974683547
2025-07-10,164400,164900,159500,163600,144043,0.0
2025-07-11,163000,163100,159500,160600,80286,-1.8337408312958436
2025-07-14,162400,163300,159500,161400,83363,0.49813200498132004
2025-07-15,160900,167400,159100,166000,130858,2.8500619578686495
2025-07-16,164700,166600,161500,163800,87304,-1.3253012048192772
2025-07-17,163800,171200,163800,170300,233310,3.968253968253968
2025-07-18,171800,174100,168900,170200,130333,-0.05871990604815032
2025-07-21,169800,171400,167500,168800,66372,-0.8225616921269095
2025-07-22,168000,172300,163300,164600,107658,-2.4881516587677726
2025-07-23,166100,213500,165900,213500,1166313,29.708383961117864
2025-07-24,218000,245000,210000,225500,1750679,5.620608899297424
2025-07-25,224500,243000,221500,230000,817512,1.9955654101995564
2025-07-28,233000,233500,215500,220500,317152,-4.130434782608695
2025-07-29,215500,235000,215000,231000,313825,4.761904761904762
2025-07-30,226500,229500,211000,214000,333352,-7.35930735930736
2025-07-31,210500,217500,202000,206500,259598,-3.5046728971962615
2025-08-01,199800,202500,191200,192100,323499,-6.973365617433414
2025-08-04,199200,201500,191500,194900,241584,1.4575741801145237
2025-08-05,197400,201500,192500,192700,185419,-1.1287839917906617
2025-08-06,189600,193900,185900,190900,182515,-0.9340944473274521
2025-08-07,190900,191300,182900,183100,221582,-4.085908852802515
2025-08-08,185700,188000,180600,182800,145884,-0.1638448935008192
2025-08-11,184800,185900,180500,183100,105222,0.16411378555798686
2025-08-12,184500,186900,181900,183000,112444,-0.05461496450027307
2025-08-13,186300,187000,183200,186100,114535,1.6939890710382512
2025-08-14,191800,191900,185200,185200,203934,-0.4836109618484685
2025-08-18,184100,187900,181000,181000,98019,-2.267818574514039
2025-08-19,179500,181300,176600,177100,103515,-2.154696132596685
2025-08-20,188300,188400,176500,178700,368226,0.9034443817052512
2025-08-21,177800,179500,172900,173800,156161,-2.7420257414661444
2025-08-22,173800,177100,173300,175300,103683,0.863060989643268
2025-08-25,179300,186500,179200,184100,188784,5.0199657729606395
2025-08-26,183400,188100,182100,187100,149408,1.6295491580662684
2025-08-27,189000,199400,186100,194100,236228,3.741314804917156
2025-08-28,191200,199300,189500,196000,193655,0.9788768675940238
2025-08-29,195500,196700,191200,192400,98121,-1.8367346938775513
2025-09-01,193300,194100,183800,184200,167796,-4.261954261954262
2025-09-02,184900,193000,182600,191000,116167,3.691639522258415
2025-09-03,189900,192700,189400,191600,79781,0.31413612565445026
2025-09-04,191800,201500,191200,200000,202619,4.3841336116910234
2025-09-05,202000,202500,196500,200000,94646,0.0
2025-09-08,202000,205000,198200,199000,95498,-0.5
2025-09-09,199600,205000,197700,202000,92544,1.507537688442211
2025-09-10,202000,217500,202000,213500,219781,5.693069306930694
2025-09-11,212000,213000,207000,213000,150003,-0.234192037470726
2025-09-12,213500,215500,207500,211500,98067,-0.7042253521126761
2025-09-15,211000,211500,206000,209000,81097,-1.1820330969267139
2025-09-16,207500,220000,206000,217500,165455,4.0669856459330145
2025-09-17,216500,219500,214500,217000,86191,-0.22988505747126436
2025-09-18,218000,222000,215500,217000,85323,0.0
2025-09-19,219500,231000,217500,227000,191849,4.6082949308755765
2025-09-22,233000,261000,230000,257000,716627,13.215859030837004
2025-09-23,266500,268500,253000,258000,355872,0.38910505836575876
2025-09-24,251000,254500,236500,236500,293315,-8.333333333333332
2025-09-25,241000,241500,221500,226000,227490,-4.439746300211417
2025-09-26,223500,224500,211500,216000,219714,-4.424778761061947
2025-09-29,221000,222000,214000,220000,131054,1.8518518518518516
2025-09-30,217500,220500,213500,215500,89507,-2.0454545454545454
2025-10-01,217500,218500,209500,211000,94959,-2.088167053364269
2025-10-02,215500,219500,211000,215500,112030,2.132701421800948
2025-10-10,216000,216500,208500,209000,82696,-3.0162412993039442
2025-10-13,201000,207500,201000,203000,100794,-2.8708133971291865
2025-10-14,205500,206500,197100,201500,134780,-0.7389162561576355
2025-10-15,203000,204000,197700,199400,114615,-1.0421836228287842
2025-10-16,205000,214000,203000,205500,226733,3.0591775325977935
2025-10-17,199500,204000,197000,200500,173699,-2.4330900243309004
2025-10-20,201500,205000,198700,199800,106392,-0.3491271820448878
2025-10-21,200500,211500,198500,206000,207264,3.1031031031031033
2025-10-22,208500,208500,199500,206000,100057,0.0
2025-10-23,203000,205500,200000,200500,81478,-2.669902912621359
2025-10-24,200500,201500,197300,199200,131749,-0.6483790523690772
2025-10-27,201000,229000,200500,226000,324419,13.453815261044177
2025-10-28,221000,222500,214500,218500,125438,-3.3185840707964607
2025-10-29,223000,224500,215000,220000,124036,0.6864988558352403
2025-10-30,224000,233000,218500,221000,127797,0.45454545454545453
2025-10-31,227500,238500,225500,234000,247556,5.88235294117647
2025-11-03,232500,235500,224000,234500,162694,0.2136752136752137
2025-11-04,237500,246500,232000,241000,218111,2.771855010660981
2025-11-05,245000,245000,225000,232500,216584,-3.5269709543568464
2025-11-06,235500,237000,225000,228000,133345,-1.935483870967742
2025-11-07,220000,228500,216500,220500,145006,-3.289473684210526
2025-11-10,213500,221500,211500,214000,129480,-2.947845804988662
2025-11-11,216000,220500,208500,218500,147231,2.102803738317757
2025-11-12,229500,231000,220000,229000,180352,4.805491990846682
2025-11-13,229500,233500,224000,233500,147634,1.9650655021834063
2025-11-14,227000,235000,226000,226500,128327,-2.9978586723768736
2025-11-17,231500,239000,225000,232500,124080,2.6490066225165565
2025-11-18,233000,233000,220000,222000,99288,-4.516129032258064
2025-11-19,223000,224000,213000,217500,65445,-2.027027027027027
2025-11-20,220000,232500,219000,224000,117026,2.9885057471264367
2025-11-21,215000,216000,209500,211000,95329,-5.803571428571429
2025-11-24,213000,215500,204000,207500,104277,-1.6587677725118484
2025-11-25,210500,216000,198500,204000,137579,-1.6867469879518073
2025-11-26,205500,210500,203000,208000,76650,1.9607843137254901
2025-11-27,210000,211500,206000,209500,52832,0.7211538461538461
2025-11-28,209000,224000,209000,216500,173568,3.341288782816229
2025-12-01,221500,232000,218500,225000,173428,3.9260969976905313
2025-12-02,222500,234000,218500,226500,119482,0.6666666666666667
2025-12-03,227000,227000,222000,225000,65901,-0.6622516556291391
2025-12-04,223500,228000,222000,223500,85767,-0.6666666666666667
2025-12-05,223000,223500,213500,216000,119209,-3.3557046979865772
2025-12-08,214000,215750,204000,208000,160225,-3.7037037037037033
2025-12-09,209500,231000,205500,227500,336888,9.375
2025-12-10,233500,249000,230000,239500,276245,5.274725274725275
2025-12-11,239000,240000,234000,237000,184661,-1.0438413361169103
2025-12-12,240500,246000,228500,229000,165741,-3.375527426160337
2025-12-15,226000,234000,222500,231000,97457,0.8733624454148471
2025-12-16,231000,233000,226000,227500,101624,-1.5151515151515151
2025-12-17,228500,249000,226500,228500,209623,0.43956043956043955
2025-12-18,224500,228000,221500,225500,75427,-1.312910284463895
2025-12-19,226000,243500,224500,239000,324679,5.986696230598669
2025-12-22,242000,244500,233000,234500,131150,-1.882845188284519
2025-12-23,235500,238500,223500,224000,195796,-4.477611940298507
2025-12-24,225000,225500,214500,217500,220671,-2.9017857142857144
2025-12-26,218500,223000,212500,221000,218617,1.6091954022988506
2025-12-29,225000,234000,223500,232500,174196,5.203619909502263
2025-12-30,230500,235500,227500,232500,105104,0.0
2026-01-02,232500,246000,232500,244500,174131,5.161290322580645
2026-01-05,241000,258000,237000,253500,238487,3.6809815950920246
2026-01-06,249000,259500,243500,247000,168118,-2.564102564102564
2026-01-07,247000,255500,235000,255000,464294,3.2388663967611335
2026-01-08,258000,270000,244500,245000,295148,-3.9215686274509802
2026-01-09,241000,249000,235000,246500,147730,0.6122448979591837
2026-01-12,247500,272000,240500,260500,592242,5.679513184584178
2026-01-13,263000,275500,258000,269500,334939,3.45489443378119
2026-01-14,268500,268500,234500,251500,542223,-6.679035250463822
2026-01-15,257500,268500,251500,253500,410807,0.7952286282306162
2026-01-16,255000,292000,247000,279000,605202,10.059171597633137
2026-01-19,277500,293500,270000,276500,256549,-0.8960573476702508
2026-01-20,281000,289000,274000,275000,219148,-0.5424954792043399
2026-01-21,267500,281000,256000,280500,376278,2.0
2026-01-22,285000,356000,281500,316500,1254342,12.834224598930483
2026-01-23,326000,375000,315000,360000,1635420,13.744075829383887
2026-01-26,368000,400000,358500,391500,734137,8.75
2026-01-27,382500,426500,381000,416500,541837,6.385696040868455
2026-01-28,414500,451000,414500,439500,570166,5.5222088835534215
2026-01-29,443000,489500,434500,485000,576958,10.352673492605232
2026-01-30,499500,502000,452500,480500,355510,-0.9278350515463918
2026-02-02,462000,497500,452500,464000,353051,-3.433922996878252
2026-02-03,490000,533000,485000,529000,392000,14.00862068965517
2026-02-04,529000,588500,519000,539000,417484,1.890359168241966
2026-02-05,539000,549000,496000,496500,319650,-7.884972170686456
2026-02-06,458000,519000,457500,500000,363856,0.7049345417925479
2026-02-09,511000,549000,505000,540000,200015,8.0
2026-02-10,530000,539000,483000,513000,329715,-5.0
2026-02-11,505000,529000,502000,510000,143992,-0.5847953216374269
2026-02-12,508000,538000,504000,521000,184711,2.156862745098039
2026-02-13,518000,542000,515000,535000,176614,2.6871401151631478
2026-02-19,546000,641000,544000,639000,353492,19.439252336448597
2026-02-20,650000,656000,630000,643000,144627,0.6259780907668232
2026-02-23,656000,662000,607000,616000,176363,-4.199066874027993
2026-02-24,647000,655000,594000,613000,170292,-0.487012987012987
2026-02-25,616000,619000,580000,583000,180270,-4.893964110929853
2026-02-26,579000,757000,574000,757000,838953,29.845626072041163
2026-02-27,857000,860000,799000,825000,501731,8.982826948480845
2026-03-03,817000,833000,753000,754000,315142,-8.606060606060606
2026-03-04,713000,745000,640000,645000,397520,-14.456233421750664
2026-03-05,730000,838000,712000,796000,441740,23.410852713178297
2026-03-06,793000,835000,743000,764000,282273,-4.0201005025125625
2026-03-09,703000,784000,703000,767000,305404,0.3926701570680628
2026-03-10,823000,823000,759000,786000,252379,2.4771838331160363
