날짜,시가,고가,저가,종가,거래량,등락률
2026-02-12,153600,156600,150200,155500,1913737,1.9672131147540985
2026-02-13,152200,154600,148600,150400,1574395,-3.279742765273312
2026-02-19,151700,173800,149000,172300,6082106,14.561170212765958
2026-02-20,175500,175600,168400,171300,2255550,-0.5803830528148578
2026-02-23,180000,183700,167000,169300,3460369,-1.1675423234092235
2026-02-24,173000,175000,168100,169900,2166422,0.3544004725339634
2026-02-25,172300,179100,169200,175200,2708728,3.1194820482636847
2026-02-26,178400,190000,175000,184200,5750749,5.136986301369863
2026-02-27,180500,188000,179000,185000,2792329,0.43431053203040176
2026-03-03,179000,189400,164000,164000,5198938,-11.351351351351353
2026-03-04,154300,164200,133500,133800,5066264,-18.414634146341463
2026-03-05,153500,168800,152000,160800,4321845,20.179372197309416
2026-03-06,161800,173700,159500,170000,3744596,5.721393034825871
2026-03-09,160400,167300,155200,163800,2602659,-3.6470588235294117
2026-03-10,174600,174900,161200,164500,2767637,0.4273504273504274
2026-03-11,167900,169850,159000,161600,1729110,-1.762917933130699
2026-03-12,159100,162100,156300,158000,1450674,-2.2277227722772275
2026-03-13,151300,153700,150500,150500,1443712,-4.746835443037975
2026-03-16,150700,152600,143200,145900,1435565,-3.0564784053156147
2026-03-17,151900,154100,148500,149300,1146086,2.3303632625085675
2026-03-18,154000,154500,151400,154000,955316,3.148024112525117
2026-03-19,149900,155000,149100,151100,925314,-1.883116883116883
2026-03-20,152600,153300,150200,150900,828725,-0.13236267372600927
2026-03-23,145100,145900,139500,139600,1089923,-7.488402915838304
2026-03-24,148200,152300,144600,149000,1448601,6.73352435530086
2026-03-25,151400,154300,148900,151300,975936,1.5436241610738255
2026-03-26,149600,152500,145700,146000,853927,-3.502974223397224
2026-03-27,141100,150900,138500,149000,1463855,2.054794520547945
2026-03-30,141600,150000,141500,146700,969231,-1.5436241610738255
2026-03-31,148900,149300,139400,139500,1534387,-4.9079754601226995
2026-04-01,148000,151000,146100,149100,969151,6.881720430107527
2026-04-02,151200,155200,140800,142400,1867870,-4.493628437290409
2026-04-03,145600,146500,139700,141500,827157,-0.6320224719101123
2026-04-06,141900,147800,141900,143000,955482,1.0600706713780919
2026-04-07,144500,155100,143200,144800,1853180,1.2587412587412588
2026-04-08,153200,153900,149100,153100,1297197,5.732044198895028
2026-04-09,153200,153800,148500,148900,1109507,-2.7433050293925536
2026-04-10,150600,151000,146400,146400,938905,-1.6789791806581598
2026-04-13,146000,148100,143700,143700,822112,-1.8442622950819672
2026-04-14,147900,148000,144100,144200,597615,0.3479471120389701
2026-04-15,147500,151400,146100,147900,1177460,2.565880721220527
2026-04-16,151000,152300,148500,149200,675684,0.878972278566599
2026-04-17,150400,154000,149300,151900,1208127,1.8096514745308312
2026-04-20,151200,160400,150000,155600,2101951,2.4358130348913756
2026-04-21,159700,164800,157100,163700,2443999,5.205655526992288
2026-04-22,166600,166700,158300,164300,1874518,0.3665241295051924
2026-04-23,164400,165100,154200,157200,1550258,-4.321363359707851
2026-04-24,157500,159700,154100,156600,1045704,-0.38167938931297707
2026-04-27,157600,158900,154400,156400,934570,-0.1277139208173691
2026-04-28,160600,166200,158700,161500,1907246,3.260869565217391
2026-04-29,159800,162000,156600,159900,1129287,-0.9907120743034057
2026-04-30,160100,160200,152800,152900,1215563,-4.377736085053159
2026-05-04,155800,158500,154100,155800,959614,1.896664486592544
2026-05-06,157500,163300,155900,162800,1946755,4.492939666238768
2026-05-07,161700,165800,158300,159700,1806206,-1.9041769041769043
2026-05-08,158200,162000,151700,155000,1376571,-2.9430181590482154
2026-05-11,154100,154300,145900,146400,1506499,-5.548387096774193
2026-05-12,147600,151300,136400,139700,2050230,-4.576502732240438
2026-05-13,138000,139400,132700,135000,1299726,-3.3643521832498213
2026-05-14,141900,142300,134500,142300,1252745,5.407407407407407
2026-05-15,140600,144800,126100,129200,1869135,-9.20590302178496
2026-05-18,126500,129100,121100,126800,1397434,-1.8575851393188854
2026-05-19,127600,129400,119800,121600,1137823,-4.100946372239748
2026-05-20,119500,120900,115000,118700,1164989,-2.384868421052632
2026-05-21,122700,132700,121500,129800,1210017,9.351305812973884
2026-05-22,133800,151700,132100,146500,3727417,12.865947611710324
2026-05-26,151300,157700,146700,147000,1956359,0.3412969283276451
2026-05-27,144700,154200,142700,142900,2172329,-2.7891156462585034
2026-05-28,147800,147900,136000,144700,1653123,1.2596221133659902
2026-05-29,143800,143800,138100,139000,1982448,-3.9391845196959228
2026-06-01,136000,137500,130100,130400,1582703,-6.18705035971223
2026-06-02,128800,138200,126900,127600,2079570,-2.147239263803681
2026-06-04,131300,138000,128400,128800,1370143,0.9404388714733543
2026-06-05,128900,129100,118500,118500,1023316,-7.996894409937888
2026-06-08,108400,109400,104300,105200,1221353,-11.223628691983123
2026-06-09,105200,111500,104000,107400,1488377,2.091254752851711
2026-06-10,106300,110900,102500,105900,1058982,-1.3966480446927374
2026-06-11,102600,108800,99700,108800,1638369,2.7384324834749765
2026-06-12,115600,120100,112400,115700,1267139,6.341911764705882
2026-06-15,121300,124000,119300,124000,775428,7.17372515125324
2026-06-16,124100,125500,121200,122600,649749,-1.129032258064516
2026-06-17,123800,123900,120700,122800,549734,0.1631321370309951
2026-06-18,122200,123000,115100,117500,866170,-4.315960912052117
2026-06-19,117600,119800,112500,116000,1237383,-1.276595744680851
2026-06-22,116100,117100,111800,114500,875765,-1.293103448275862
2026-06-23,114200,117800,103000,103000,1018580,-10.043668122270741
2026-06-24,103100,110400,101300,107700,1067405,4.563106796116505
2026-06-25,107700,108800,101400,102000,959060,-5.2924791086350975
2026-06-26,101700,103900,93200,95400,1474372,-6.470588235294119
2026-06-29,95600,118700,95600,118000,2874885,23.68972746331237
2026-06-30,118100,118500,106600,106600,2370046,-9.661016949152543
2026-07-01,99400,103900,91700,93000,2984143,-12.757973733583489
2026-07-02,92800,92800,86300,86900,1429240,-6.559139784946237
2026-07-03,84200,88800,79800,87300,1788187,0.46029919447640966
2026-07-06,88000,89300,82900,85500,836954,-2.0618556701030926
2026-07-07,85500,88600,82000,84400,1127805,-1.2865497076023393
2026-07-08,82400,83900,77600,78000,1302271,-7.5829383886255926
2026-07-09,78100,83700,76200,79400,1498348,1.7948717948717947
2026-07-10,80800,87100,80800,85800,1222422,8.060453400503778
2026-07-13,86700,89200,81500,83600,1213950,-2.564102564102564
2026-07-14,83400,83500,75600,79100,1094235,-5.382775119617225
2026-07-15,81600,89500,81600,86400,1216531,9.22882427307206
2026-07-16,85500,86900,79400,80000,772824,-7.4074074074074066
2026-07-20,77500,77950,72600,73500,747228,-8.125
2026-07-21,71900,76000,71800,75200,785671,2.312925170068027
2026-07-22,77700,80900,77100,77100,750086,2.5265957446808507
2026-07-23,77700,84800,76900,84300,934759,9.33852140077821
2026-07-24,81800,82000,78000,78100,580124,-7.354685646500593
2026-07-27,81400,82500,78600,80600,619255,3.201024327784891
2026-07-28,77800,78200,71900,72700,658093,-9.801488833746898
2026-07-29,74000,75900,63400,67400,1339610,-7.290233837689134
2026-07-30,65000,74800,65000,70600,1586054,4.747774480712167
2026-07-31,74900,80900,72800,79100,1339406,12.039660056657224
2026-08-03,77100,79700,72200,77400,950173,-2.1491782553729455
2026-08-04,78800,84300,78800,82000,1334597,5.943152454780361
2026-08-05,84600,84900,81300,82300,776125,0.3658536585365854
2026-08-06,81900,85700,80200,83600,874100,1.5795868772782502
2026-08-07,87400,91700,81500,86000,1587277,2.8708133971291865
2026-08-10,86600,93700,84000,93500,1271412,8.720930232558139
2026-08-11,93500,94600,89000,90300,1117479,-3.4224598930481283
2026-08-12,90300,92200,88100,91300,643294,1.1074197120708749
2026-08-13,91400,94200,89600,92100,897496,0.8762322015334063
2026-08-14,93200,95800,90100,93600,771000,1.6286644951140066
2026-08-18,92200,93400,86400,87100,928126,-6.944444444444445
2026-08-19,83600,88600,83000,86200,584002,-1.0332950631458095
2026-08-20,88400,90100,87300,88100,536670,2.2041763341067284
2026-08-21,85700,85700,81500,81700,685196,-7.264472190692395
